2014,Dec16_2014_1800,55,55,F,G,I,I,I,I,I,I,I,I,F,F,F,F,F,F,G,F,F,G,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1800,56,56,F,G,I,I,I,I,I,I,I,I,I,I,F,F,F,F,G,F,F,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1800,57,57,F,G,I,I,I,I,I,I,I,I,I,F,F,I,F,F,F,G,F,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1800,58,58,F,G,I,I,I,I,I,I,I,F,F,F,G,F,G,F,G,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1800,59,59,F,G,I,I,I,I,I,I,I,I,F,F,F,F,F,F,G,F,G,F,F,F,F,G,F,F,G,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1800,60,60,F,G,I,I,I,I,I,I,I,I,F,F,G,F,F,F,F,G,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1800,61,61,I,F,F,F,G,F,F,F,F,F,F,G,F,G,I,I,I,I,I,I,I,I,I,F,F,F,G,F,F,F,G,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1800,62,62,F,I,I,I,I,I,I,I,I,I,I,I,F,F,F,F,G,F,F,F,G,F,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1800,63,63,F,G,I,I,I,I,I,I,I,I,I,I,F,F,F,F,F,F,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec16_2014_1800,64,64,F,G,I,I,I,I,I,I,I,I,I,I,F,F,F,G,F,G,F,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1000,66,66,F,G,I,J1,J1,I,J1,J1,I,I,J1,I,F,F,F,F,F,F,G,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1000,67,67,F,G,J3,J1,I,I,J1,I,I,J1,I,I,J1,I,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1000,68,68,F,G,J1,J1,I,J1,J1,J1,J1,I,F,F,F,F,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1000,69,69,F,G,J1,J1,J1,J1,J1,I,I,J1,I,J1,J1,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1000,70,70,F,G,I,I,J1,I,J1,J1,I,J1,J1,I,F,F,F,F,F,F,F,G,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1000,71,71,F,G,J1,I,J1,I,J1,I,I,J1,J1,I,F,F,F,F,F,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1000,72,72,F,G,J1,J1,J1,I,J1,I,J1,J1,I,F,F,F,F,F,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1000,73,73,F,G,I,I,J2,I,I,J2,J1,I,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1000,74,74,F,G,I,I,I,J1,J2,F,F,F,F,F,F,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1000,75,75,F,G,J1,I,I,I,J2,J1,I,I,J2,I,I,F,G,F,F,G,F,F,F,G,F,G,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1000,76,76,F,G,J1,J3,J1,J1,J1,J1,J1,I,I,J1,I,F,F,F,F,F,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1100,79,79,F,G,J5,J4,F,F,F,F,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1100,80,80,J5,J5,J4,F,F,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1100,81,81,F,F,G,J4,F,F,F,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1100,82,82,F,G,J4,J4,J4,J3,F,F,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1100,83,83,F,G,J4,J4,J4,J4,F,F,F,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1100,84,84,F,G,J5,J4,J4,J4,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1100,85,85,F,G,J5,J4,J4,F,F,F,F,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1100,86,86,F,G,J5,J4,J4,F,F,F,F,F,F,G,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1100,87,87,F,G,J5,J4,J4,F,F,F,F,F,F,G,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1100,88,88,F,G,J5,J4,J3,F,F,F,F,F,F,F,F,G,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec26_2014_1200,91,91,F,G,J5,J4,J4,F,F,F,F,F,F,G,F,F,F,G,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
