Selection	View	Channel	Begin Time (s)	End Time (s)	High Freq (Hz)	Low Freq (Hz)	Time 5% (s)	Time 5% Rel.	Time 95% (s)	Time 95% Rel.	Dur 90% (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Peak Freq (Hz)	BW 90% (Hz)	SNR NIST Quick (dB)	QualName
139	Spectrogram 1	1	626.478163507	627.594647784	1069.910	862.316	626.6562	0.1429	627.4999	0.9143	0.8438	1.1165	896.000	1024.000	992.000	128.000	24.17	L
140	Spectrogram 1	1	629.510179321	631.487286896	1085.879	806.425	629.7499	0.1129	630.9374	0.7258	1.1875	1.9771	880.000	1024.000	944.000	144.000	21.68	L
141	Spectrogram 1	1	633.993996372	635.924583769	1189.676	830.378	634.3437	0.1803	635.7812	0.9344	1.4375	1.9306	880.000	1072.000	896.000	192.000	19.37	L
142	Spectrogram 1	1	637.529529918	640.181180078	1101.848	806.425	637.9374	0.1548	639.4062	0.7143	1.4688	2.6517	864.000	1008.000	944.000	144.000	21.21	L
143	Spectrogram 1	1	641.071140479	644.211252510	742.550	199.610	641.5312	0.1414	643.7812	0.8687	2.2500	3.1401	240.000	624.000	288.000	384.000	20.06	F
144	Spectrogram 1	1	646.304660531	648.816750156	662.706	183.641	646.8124	0.2000	648.6249	0.9250	1.8125	2.5121	224.000	608.000	240.000	384.000	22.04	F
145	Spectrogram 1	1	649.351732205	650.026274790	822.394	662.706	649.4062	0.0500	649.8749	0.8000	0.4688	0.6745	688.000	800.000	720.000	112.000	22.27	LS
146	Spectrogram 1	1	651.119498979	654.073530297	654.721	199.610	651.7187	0.2021	653.7499	0.8936	2.0312	2.9540	272.000	608.000	304.000	336.000	21.76	F
147	Spectrogram 1	1	655.190014575	658.074265625	646.737	167.673	655.9062	0.2418	657.7187	0.8791	1.8125	2.8843	224.000	608.000	304.000	384.000	20.94	F
148	Spectrogram 1	1	659.657351567	662.604855603	591.644	215.579	660.1874	0.1720	662.2187	0.8710	2.0312	2.9475	272.000	560.000	352.000	288.000	20.28	F
149	Spectrogram 1	1	665.086690103	667.331875251	606.815	175.657	665.4374	0.1549	667.2187	0.9577	1.7812	2.2452	224.000	576.000	352.000	352.000	17.58	F
150	Spectrogram 1	1	668.145978371	668.936821401	782.472	662.706	668.3124	0.2083	668.8124	0.8750	0.5000	0.7908	720.000	752.000	736.000	32.000	24.09	LS
151	Spectrogram 1	1	670.099825857	672.146713699	614.799	191.626	670.2812	0.0781	671.9999	0.9375	1.7188	2.0469	224.000	592.000	224.000	368.000	17.65	F
152	Spectrogram 1	1	673.402758512	675.589206889	694.643	191.626	673.6249	0.1014	675.4062	0.9275	1.7812	2.1864	224.000	592.000	224.000	368.000	17.65	F
153	Spectrogram 1	1	678.757800567	681.130329657	566.893	175.657	678.9687	0.0800	680.9999	0.9467	2.0312	2.3725	224.000	560.000	512.000	336.000	16.93	F
287	Spectrogram 1	1	737.525621283	737.936955794	2210.072	157.161	737.5312	0.0000	737.9062	1.0000	0.3750	0.4113	176.000	864.000	352.000	688.000	17.78	break
290	Spectrogram 1	1	786.571105805	789.176224370	717.046	206.273	787.0937	0.1951	789.0312	0.9512	1.9375	2.6051	240.000	592.000	256.000	352.000	17.59	F
164	Spectrogram 1	1	789.783492276	790.713895841	822.394	694.643	789.9687	0.1786	790.4062	0.6786	0.4375	0.9304	720.000	768.000	736.000	48.000	21.08	LS
165	Spectrogram 1	1	791.318658158	792.179281456	814.409	702.628	791.4687	0.1538	792.0624	0.8846	0.5938	0.8606	736.000	768.000	752.000	32.000	25.19	L
166	Spectrogram 1	1	795.260214926	796.748860630	958.129	790.456	795.3749	0.0652	796.5937	0.9130	1.2188	1.4886	832.000	944.000	880.000	112.000	19.88	L
167	Spectrogram 1	1	798.877079488	800.365725192	1093.864	822.394	799.1249	0.1522	800.2187	0.9130	1.0938	1.4886	832.000	944.000	848.000	112.000	22.05	L
168	Spectrogram 1	1	802.598693748	804.994482927	990.066	758.519	802.7499	0.0533	804.5312	0.8133	1.7812	2.3958	816.000	944.000	864.000	128.000	20.64	L
169	Spectrogram 1	1	807.412475638	809.484843848	1173.708	902.238	807.6249	0.0923	809.3749	0.9538	1.7500	2.0724	944.000	1104.000	1088.000	160.000	20.14	L
170	Spectrogram 1	1	811.415538076	813.060274751	1069.910	838.363	811.9687	0.3333	812.9062	0.9216	0.9375	1.6447	896.000	992.000	960.000	96.000	22.97	L
171	Spectrogram 1	1	815.193906880	816.937327755	1029.988	830.378	815.3124	0.0556	816.5624	0.7963	1.2500	1.7434	864.000	960.000	912.000	96.000	25.20	L
172	Spectrogram 1	1	819.437327501	821.378116777	1133.786	894.253	819.6249	0.0968	821.0624	0.8387	1.4375	1.9408	928.000	1088.000	976.000	160.000	22.31	L
173	Spectrogram 1	1	823.286011320	826.476800469	1117.817	782.472	823.7812	0.1485	825.7187	0.7624	1.9375	3.1908	896.000	1072.000	1072.000	176.000	23.06	L
174	Spectrogram 1	1	827.308614013	830.146344886	822.425	153.197	827.8124	0.1778	829.7499	0.8667	1.9375	2.8377	208.000	640.000	240.000	432.000	18.50	F
175	Spectrogram 1	1	831.218365661	833.753715375	677.291	161.260	831.5937	0.1481	833.3124	0.8272	1.7188	2.5353	208.000	656.000	240.000	448.000	19.75	F
176	Spectrogram 1	1	836.590045038	839.145852421	691.532	146.286	836.8437	0.0988	838.9062	0.9136	2.0625	2.5558	192.000	592.000	240.000	400.000	20.96	F
177	Spectrogram 1	1	839.731558279	840.450379106	930.909	691.532	839.9062	0.2273	840.2812	0.7727	0.3750	0.7188	768.000	816.000	800.000	48.000	25.94	LS
178	Spectrogram 1	1	841.621790823	844.097729225	678.234	159.584	841.8749	0.1013	843.8437	0.8987	1.9688	2.4759	192.000	640.000	240.000	448.000	19.42	F
179	Spectrogram 1	1	845.242517949	847.478849409	704.831	146.286	845.5624	0.1408	847.3437	0.9437	1.7812	2.2363	176.000	640.000	240.000	464.000	20.42	F
180	Spectrogram 1	1	850.152521642	852.521968070	691.532	159.584	850.4062	0.1067	852.3749	0.9467	1.9688	2.3694	192.000	640.000	240.000	448.000	18.57	F
181	Spectrogram 1	1	853.214165902	853.959609722	877.714	664.935	853.4062	0.2609	853.8437	0.8696	0.4375	0.7454	704.000	784.000	736.000	80.000	23.79	LS
291	Spectrogram 1	1	855.960929886	856.235152893	3133.391	166.983	855.9687	0.0000	856.2187	1.0000	0.2500	0.2742	176.000	624.000	304.000	448.000	16.60	break
182	Spectrogram 1	1	857.442763429	859.785586864	704.831	199.481	857.7187	0.1081	859.5624	0.9054	1.8438	2.3428	224.000	624.000	240.000	400.000	19.80	F
183	Spectrogram 1	1	860.530239426	862.306555035	987.573	728.538	860.6562	0.0714	861.7499	0.6964	1.0938	1.7763	768.000	912.000	784.000	144.000	20.59	L
184	Spectrogram 1	1	864.335896628	866.871246342	1269.520	846.347	864.9999	0.2625	866.6874	0.9375	1.6875	2.5353	896.000	1040.000	976.000	144.000	18.97	L
185	Spectrogram 1	1	868.522712670	870.150918908	1429.333	894.253	868.9687	0.2745	870.0312	0.9412	1.0625	1.6282	928.000	1056.000	960.000	128.000	17.74	L
186	Spectrogram 1	1	872.342588843	874.715117933	1022.004	774.487	872.4999	0.0667	874.2812	0.8267	1.7812	2.3725	832.000	976.000	960.000	144.000	21.45	L
187	Spectrogram 1	1	877.041126845	879.134534866	1341.380	966.113	877.5312	0.2273	879.0312	0.9545	1.5000	2.0934	1008.000	1088.000	1024.000	80.000	24.69	L
188	Spectrogram 1	1	881.065122263	882.670068412	1189.676	934.175	881.4062	0.2000	882.4374	0.8600	1.0312	1.6049	960.000	1040.000	1024.000	80.000	27.21	L
189	Spectrogram 1	1	884.716956255	886.740584008	1189.676	798.441	884.9374	0.1094	886.4062	0.8438	1.4688	2.0236	864.000	1024.000	960.000	160.000	24.32	L
190	Spectrogram 1	1	889.243021540	891.173608937	1237.583	934.175	889.6562	0.2131	890.9999	0.9180	1.3438	1.9306	992.000	1120.000	1008.000	128.000	24.08	L
191	Spectrogram 1	1	893.034416066	897.058411484	1101.848	782.472	893.4999	0.1102	896.0312	0.7480	2.5312	4.0240	928.000	1072.000	992.000	144.000	24.94	L
192	Spectrogram 1	1	899.035519059	901.315007793	1301.458	942.160	899.4062	0.1528	900.9374	0.8333	1.5312	2.2795	992.000	1072.000	1024.000	80.000	26.27	L
193	Spectrogram 1	1	902.710613140	906.385707221	1229.598	798.441	903.0937	0.1026	905.1874	0.6752	2.0938	3.6751	880.000	1024.000	944.000	144.000	25.95	L
194	Spectrogram 1	1	906.997748343	909.765698948	670.690	199.610	907.3749	0.1364	909.4687	0.8977	2.0938	2.7680	256.000	640.000	272.000	384.000	22.07	F
195	Spectrogram 1	1	910.882183226	913.510573297	718.596	183.641	911.2187	0.1205	912.7499	0.7108	1.5312	2.6284	224.000	688.000	656.000	464.000	20.72	F
196	Spectrogram 1	1	914.510757129	916.697205506	726.581	167.673	914.8124	0.1304	916.2812	0.8116	1.4688	2.1864	224.000	672.000	656.000	448.000	20.22	F
197	Spectrogram 1	1	919.767537270	922.442447519	686.659	167.673	920.0624	0.1059	921.8124	0.7647	1.7500	2.6749	208.000	656.000	640.000	448.000	20.75	F
198	Spectrogram 1	1	922.907649301	923.675232242	910.222	734.565	922.9999	0.0870	923.2812	0.4783	0.2812	0.7676	768.000	832.000	768.000	64.000	24.71	LS
199	Spectrogram 1	1	924.634117453	927.006646544	662.706	151.704	924.8124	0.0667	926.6249	0.8400	1.8125	2.3725	208.000	624.000	272.000	416.000	19.50	F
200	Spectrogram 1	1	928.239431267	930.728260803	718.596	175.657	928.5312	0.1139	930.2187	0.7975	1.6875	2.4888	208.000	672.000	656.000	464.000	22.59	F
201	Spectrogram 1	1	934.185469623	936.557998713	646.737	167.673	934.4062	0.0933	936.1562	0.8400	1.7500	2.3725	224.000	608.000	272.000	384.000	19.49	F
202	Spectrogram 1	1	937.069720673	938.186204951	870.300	638.752	937.2499	0.1471	937.7499	0.6176	0.5000	1.1165	672.000	816.000	688.000	144.000	24.91	LS
203	Spectrogram 1	1	941.628698141	944.094267588	654.721	191.626	941.8749	0.0897	943.5937	0.7949	1.7188	2.4656	224.000	608.000	272.000	384.000	20.32	F
204	Spectrogram 1	1	944.675769816	945.582913291	886.269	678.674	944.8124	0.1429	945.3124	0.7143	0.5000	0.9071	736.000	832.000	816.000	96.000	24.25	LS
292	Spectrogram 1	1	947.444627386	947.513183138	2868.182	196.451	947.4687	0.0000	947.4999	1.0000	0.0312	0.0686	256.000	976.000	656.000	720.000	17.07	break
205	Spectrogram 1	1	948.714480863	951.203310399	782.472	199.610	948.9999	0.1139	950.9374	0.8987	1.9375	2.4888	240.000	640.000	272.000	400.000	21.40	F
206	Spectrogram 1	1	951.994153429	953.366498687	934.175	694.643	952.1249	0.0930	952.8437	0.6279	0.7188	1.3723	752.000	880.000	816.000	128.000	25.86	LS
207	Spectrogram 1	1	955.687127450	957.896835917	1253.552	918.207	956.1249	0.2000	957.4999	0.8286	1.3750	2.2097	944.000	1072.000	960.000	128.000	24.30	L
208	Spectrogram 1	1	959.641342601	961.316069017	1101.848	870.300	959.9062	0.1509	961.0624	0.8491	1.1562	1.6747	912.000	1040.000	960.000	128.000	25.94	L
209	Spectrogram 1	1	963.432737127	966.921750495	1101.848	790.456	963.6562	0.0631	965.7499	0.6667	2.0938	3.4890	880.000	1008.000	944.000	128.000	26.62	L
210	Spectrogram 1	1	969.200131595	971.293539616	1221.614	950.144	969.5937	0.1818	971.1562	0.9394	1.5625	2.0934	992.000	1120.000	1008.000	128.000	24.67	L
211	Spectrogram 1	1	973.433467815	977.201602252	1317.427	798.441	973.7812	0.0917	976.1249	0.7167	2.3438	3.7681	944.000	1072.000	1008.000	128.000	24.84	L
212	Spectrogram 1	1	979.655462358	981.260408508	1245.567	990.066	979.8749	0.1373	981.1249	0.9216	1.2500	1.6049	1008.000	1152.000	1024.000	144.000	22.53	L
213	Spectrogram 1	1	983.539897242	985.051803034	1189.676	966.113	983.9062	0.2340	984.8749	0.8936	0.9688	1.5119	1008.000	1104.000	1024.000	96.000	25.26	L
214	Spectrogram 1	1	986.935870253	989.517740145	1109.832	806.425	987.1249	0.0732	988.6874	0.6829	1.5625	2.5819	928.000	1040.000	1008.000	112.000	26.41	L
215	Spectrogram 1	1	991.820488968	994.053457524	1261.536	910.222	992.2499	0.1857	993.5312	0.7714	1.2812	2.2330	976.000	1088.000	1008.000	112.000	23.90	L
216	Spectrogram 1	1	995.629763435	998.886175912	1237.583	790.456	995.9687	0.0971	997.9999	0.7282	2.0312	3.2564	912.000	1072.000	1008.000	160.000	25.37	L
217	Spectrogram 1	1	999.863099655	1003.003211686	670.690	255.501	1000.1249	0.0800	1002.6249	0.8800	2.5000	3.1401	304.000	624.000	352.000	320.000	25.14	F
218	Spectrogram 1	1	1005.636823314	1008.451294097	662.706	199.610	1005.9999	0.1236	1008.1249	0.8876	2.1250	2.8145	256.000	640.000	272.000	384.000	24.62	F
219	Spectrogram 1	1	1009.591038464	1011.824007020	670.690	183.641	1009.8749	0.1268	1011.4687	0.8451	1.5938	2.2330	240.000	640.000	272.000	400.000	25.24	F
220	Spectrogram 1	1	1013.359172902	1015.685181814	670.690	167.673	1013.5312	0.0685	1015.2187	0.8082	1.6875	2.3260	224.000	640.000	592.000	416.000	23.84	F
221	Spectrogram 1	1	1019.866617706	1022.518267866	662.706	183.641	1020.0624	0.0714	1022.0312	0.8214	1.9688	2.6517	224.000	624.000	592.000	400.000	22.82	F
222	Spectrogram 1	1	1027.192437574	1029.425406129	774.487	175.657	1027.3749	0.0714	1029.0624	0.8429	1.6875	2.2330	240.000	624.000	592.000	384.000	20.33	F
223	Spectrogram 1	1	1030.286029427	1031.030352279	806.425	654.721	1030.4687	0.2273	1030.8437	0.7727	0.3750	0.7443	704.000	768.000	720.000	64.000	26.36	LS
293	Spectrogram 1	1	1033.608450859	1033.814118114	3251.261	147.338	1033.6249	0.0000	1033.8124	1.0000	0.1875	0.2057	160.000	704.000	208.000	544.000	18.44	break
224	Spectrogram 1	1	1035.145180210	1037.913130815	726.581	207.595	1035.5312	0.1364	1037.5937	0.8864	2.0625	2.7680	240.000	640.000	592.000	400.000	22.21	F
225	Spectrogram 1	1	1039.006355004	1040.308919994	1014.019	686.659	1039.0937	0.0500	1039.9687	0.7500	0.8750	1.3026	720.000	864.000	800.000	144.000	23.13	LS
226	Spectrogram 1	1	1042.774489441	1046.147202364	1277.505	918.207	1044.1562	0.4112	1045.8124	0.9065	1.6562	3.3727	944.000	1040.000	976.000	96.000	24.31	L
227	Spectrogram 1	1	1048.155955895	1049.667861688	1117.817	870.300	1048.3124	0.1042	1049.4999	0.8958	1.1875	1.5119	912.000	1024.000	960.000	112.000	24.01	L
228	Spectrogram 1	1	1051.854310065	1054.203579067	1093.864	790.456	1052.0937	0.0946	1053.6562	0.7703	1.5625	2.3493	848.000	1008.000	976.000	160.000	27.53	L
229	Spectrogram 1	1	1056.645888424	1059.088197782	1389.287	974.097	1057.3124	0.2727	1058.7499	0.8701	1.4375	2.4423	1008.000	1120.000	1024.000	112.000	23.84	L
230	Spectrogram 1	1	1061.159294756	1062.717720727	1205.645	950.144	1061.4687	0.1875	1062.5312	0.8958	1.0625	1.5584	1008.000	1072.000	1024.000	64.000	26.40	L
231	Spectrogram 1	1	1064.787868658	1066.834756501	1085.879	798.441	1064.9687	0.0781	1066.4374	0.8125	1.4688	2.0469	864.000	1008.000	912.000	144.000	27.54	L
232	Spectrogram 1	1	1069.184025502	1071.323953701	1245.567	942.160	1069.5312	0.1618	1071.1874	0.9412	1.6562	2.1399	1008.000	1120.000	1040.000	112.000	24.48	L
233	Spectrogram 1	1	1073.324321365	1076.720294377	1173.708	838.363	1073.7187	0.1111	1075.6874	0.6944	1.9688	3.3960	896.000	1056.000	1024.000	160.000	26.67	L
234	Spectrogram 1	1	1079.011333859	1081.267562504	1213.630	966.113	1079.4374	0.1831	1081.0937	0.9296	1.6562	2.2562	992.000	1088.000	1024.000	96.000	28.16	L
235	Spectrogram 1	1	1083.090235323	1086.462948245	1125.801	806.425	1083.4374	0.1028	1085.5624	0.7383	2.1250	3.3727	848.000	1040.000	1024.000	192.000	28.93	L
236	Spectrogram 1	1	1087.346831632	1090.370643217	694.643	231.548	1087.6874	0.1053	1089.9999	0.8842	2.3125	3.0238	288.000	672.000	352.000	384.000	24.84	F
237	Spectrogram 1	1	1093.254894268	1096.325226032	678.674	223.563	1093.6874	0.1340	1095.9062	0.8660	2.2188	3.0703	256.000	640.000	320.000	384.000	24.03	F
238	Spectrogram 1	1	1100.131336188	1102.666685903	630.768	159.688	1100.3124	0.0625	1102.1562	0.8000	1.8438	2.5353	224.000	608.000	560.000	384.000	19.95	F
239	Spectrogram 1	1	1103.248188131	1104.225111874	918.207	678.674	1103.3437	0.0968	1103.8749	0.6452	0.5312	0.9769	720.000	848.000	736.000	128.000	24.74	LS
240	Spectrogram 1	1	1107.964606073	1110.546475965	630.768	183.641	1108.2812	0.1220	1109.9062	0.7561	1.6250	2.5819	240.000	592.000	576.000	352.000	21.46	F
241	Spectrogram 1	1	1111.058197926	1111.895561134	886.269	734.565	1111.1562	0.1154	1111.7499	0.8462	0.5938	0.8374	768.000	832.000	816.000	64.000	26.80	LS
242	Spectrogram 1	1	1115.384574502	1118.106004929	718.596	191.626	1115.6249	0.0814	1117.6249	0.8256	2.0000	2.7214	240.000	640.000	576.000	400.000	22.16	F
243	Spectrogram 1	1	1118.640986979	1119.594650633	910.222	686.659	1118.8124	0.1667	1119.3749	0.7667	0.5625	0.9537	752.000	848.000	800.000	96.000	29.46	LS
294	Spectrogram 1	1	1121.323137243	1121.391692995	3064.633	196.451	1121.3437	0.0000	1121.3749	1.0000	0.0312	0.0686	208.000	1120.000	320.000	912.000	15.85	break
244	Spectrogram 1	1	1123.161829564	1125.720439368	638.752	199.610	1123.4374	0.0988	1125.4062	0.8765	1.9688	2.5586	240.000	608.000	256.000	368.000	21.17	F
245	Spectrogram 1	1	1126.418242041	1127.953407923	886.269	702.628	1126.5312	0.0625	1127.5312	0.7292	1.0000	1.5352	752.000	864.000	800.000	112.000	29.02	LS
246	Spectrogram 1	1	1130.535277816	1132.954327084	1141.770	862.316	1130.8749	0.1316	1132.7499	0.9211	1.8750	2.4190	912.000	1040.000	960.000	128.000	25.50	L
247	Spectrogram 1	1	1135.068779926	1136.557425630	1205.645	934.175	1135.3437	0.1739	1136.4062	0.9130	1.0625	1.4886	976.000	1072.000	976.000	96.000	25.11	L
248	Spectrogram 1	1	1138.743874007	1140.953582473	1101.848	782.472	1138.9999	0.1143	1140.5937	0.8429	1.5938	2.2097	848.000	992.000	864.000	144.000	24.54	L
249	Spectrogram 1	1	1143.814573435	1145.745160832	1173.708	942.160	1144.2187	0.2000	1145.5312	0.9000	1.3125	1.9306	992.000	1088.000	992.000	96.000	25.33	L
250	Spectrogram 1	1	1147.745528496	1151.281062043	1109.832	790.456	1148.1249	0.1071	1150.3437	0.7411	2.2188	3.5355	864.000	1040.000	992.000	176.000	25.11	L
251	Spectrogram 1	1	1153.823690561	1155.731017869	1237.583	934.175	1154.0624	0.1167	1155.5937	0.9333	1.5312	1.9073	976.000	1104.000	992.000	128.000	24.46	L
252	Spectrogram 1	1	1157.917466246	1161.662340595	1261.536	806.425	1158.3437	0.1092	1160.7499	0.7563	2.4062	3.7449	896.000	1088.000	992.000	192.000	25.90	L
253	Spectrogram 1	1	1162.453183625	1165.686336013	686.659	255.501	1162.7812	0.0980	1165.2812	0.8824	2.5000	3.2332	320.000	656.000	352.000	336.000	22.78	F
254	Spectrogram 1	1	1167.827213254	1170.920805107	638.752	215.579	1168.1874	0.1122	1170.6249	0.9082	2.4375	3.0936	288.000	592.000	320.000	304.000	22.78	F
255	Spectrogram 1	1	1172.990953038	1176.107804981	646.737	191.626	1173.5312	0.1717	1175.7499	0.8889	2.2188	3.1169	272.000	592.000	320.000	320.000	21.95	F
256	Spectrogram 1	1	1180.178320577	1182.667150112	678.674	183.641	1180.3749	0.0759	1182.1249	0.7848	1.7500	2.4888	240.000	640.000	320.000	400.000	21.05	F
257	Spectrogram 1	1	1183.341692697	1183.946455014	830.378	662.706	1183.4374	0.1579	1183.8437	0.8421	0.4062	0.6048	704.000	752.000	736.000	48.000	35.67	LS
258	Spectrogram 1	1	1187.887853190	1190.237122191	766.503	207.595	1188.1562	0.1081	1190.1249	0.9595	1.9688	2.3493	240.000	624.000	256.000	384.000	21.45	F
259	Spectrogram 1	1	1191.097745489	1191.795548162	870.300	670.690	1191.2812	0.2381	1191.6249	0.7619	0.3438	0.6978	720.000	784.000	736.000	64.000	23.86	LS
260	Spectrogram 1	1	1195.493902332	1198.238592848	726.581	215.579	1195.8124	0.1149	1197.9374	0.8966	2.1250	2.7447	256.000	656.000	320.000	400.000	21.74	F
261	Spectrogram 1	1	1198.959655611	1199.913319265	942.160	694.643	1199.0937	0.1333	1199.6249	0.7000	0.5312	0.9537	720.000	832.000	752.000	112.000	28.00	LS
